year,team_name,fg_pg,ft_pg,three_pt_pg,orb_pg,drb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,pt_pg,opnt_pt_pg,fg_pct,three_p_pct,ft_pct,wl_pct,conf_wl_pct,srs,sos
2022.0,Seattle,25.90625,13.3125,9.65625,9.96875,37.2822265625,13.625,6.90625,3.625,11.59375,20.53125,74.84375,66.625,0.417,0.34,0.766,0.719,0.7777777777777778,1.96,-4.1
2022.0,Seton Hall,25.25,14.125,7.3125,12.09375,38.1533203125,10.3125,7.0625,5.40625,12.125,15.625,71.9375,66.40625,0.42,0.338,0.753,0.656,0.5789473684210527,12.75,8.52
2022.0,Siena,23.82758620689655,11.862068965517242,6.758620689655173,8.275862068965518,32.645659928656364,10.03448275862069,6.206896551724138,4.0,12.551724137931034,16.0,66.27586206896552,69.17241379310344,0.426,0.356,0.733,0.517,0.6,-6.4,-3.5
2022.0,South Alabama,26.151515151515152,12.484848484848484,6.787878787878788,9.696969696969697,34.16069788797061,11.909090909090908,6.96969696969697,4.878787878787879,12.606060606060606,16.424242424242426,71.57575757575758,63.96969696969697,0.46,0.337,0.692,0.636,0.5625,0.23,-3.59
2022.0,South Carolina,26.161290322580644,11.838709677419354,6.806451612903226,12.935483870967742,37.87304890738814,14.03225806451613,7.838709677419355,5.064516129032258,15.225806451612904,19.419354838709676,70.96774193548387,70.25806451612904,0.424,0.316,0.671,0.581,0.5,7.14,8.37
2022.0,South Carolina State,25.70967741935484,14.064516129032258,6.354838709677419,15.225806451612904,41.315296566077,12.225806451612904,6.645161290322581,3.5806451612903225,14.774193548387096,19.806451612903224,71.83870967741936,72.54838709677419,0.393,0.3,0.689,0.484,0.5,-13.04,-8.39
2022.0,South Carolina Upstate,25.46875,12.5,8.03125,7.59375,32.2939453125,13.6875,6.34375,3.3125,12.71875,19.125,71.46875,73.15625,0.447,0.365,0.756,0.469,0.625,-9.01,-4.11
2022.0,South Dakota,26.741935483870968,14.516129032258064,7.129032258064516,8.774193548387096,34.07180020811655,11.935483870967742,4.419354838709677,2.2903225806451615,9.96774193548387,17.64516129032258,75.12903225806451,70.90322580645162,0.466,0.374,0.75,0.613,0.6111111111111112,-4.43,-5.61
2022.0,South Dakota State,30.8,14.942857142857143,9.314285714285715,7.371428571428571,35.2465306122449,15.085714285714285,6.085714285714285,2.5428571428571427,11.0,15.314285714285715,85.85714285714286,73.17142857142858,0.521,0.445,0.758,0.857,1,6.6,-3.77
2022.0,South Florida,21.612903225806452,9.774193548387096,4.451612903225806,11.290322580645162,35.57127991675338,10.935483870967742,6.225806451612903,3.7419354838709675,12.548387096774194,17.06451612903226,57.45161290322581,64.90322580645162,0.374,0.252,0.666,0.258,0.16666666666666666,-3.05,4.4
2022.0,Southeast Missouri State,25.5625,15.65625,8.78125,9.0625,33.029296875,13.9375,6.46875,2.65625,13.125,20.28125,75.5625,77.28125,0.437,0.344,0.732,0.438,0.47058823529411764,-7.19,-4.69
2022.0,Southeastern Louisiana,26.794117647058822,16.323529411764707,8.882352941176471,9.235294117647058,32.61072664359862,15.264705882352942,7.9411764705882355,3.8823529411764706,14.294117647058824,16.0,78.79411764705883,77.73529411764706,0.46,0.357,0.758,0.559,0.7142857142857143,-9.03,-5.77
2022.0,Southern,25.516129032258064,14.0,6.870967741935484,9.548387096774194,31.17585848074922,13.387096774193548,10.483870967741936,2.5806451612903225,14.483870967741936,20.451612903225808,71.90322580645162,67.90322580645162,0.44,0.353,0.696,0.548,0.6470588235294118,-5.17,-6.9
