year,team_1_name,team_1_score,team_2_name,team_2_score,date_string
2022,Seton Hall,66.0,St. John's (NY),60.0,Jan22
2022,Seton Hall,63.0,St. John's (NY),84.0,Jan24
2022,Seton Hall,73.0,Xavier,71.0,Feb9
2022,Seton Hall,67.0,Villanova,73.0,Feb12
2022,Seton Hall,82.0,Xavier,66.0,Feb26
2022,Seton Hall,42.0,TCU,69.0,Mar18
2022,Siena,47.0,St. Bonaventure,75.0,Nov9
2022,Siena,54.0,Yale,82.0,Nov16
2022,South Alabama,102.0,Spring Hill,41.0,Nov9
2022,South Alabama,58.0,Wichita State,64.0,Nov13
2022,South Alabama,78.0,Mobile,45.0,Nov20
2022,South Alabama,96.0,William Carey,53.0,Nov22
2022,South Alabama,69.0,Texas A&M-Commerce,66.0,Nov29
2022,South Alabama,85.0,Southern Mississippi,55.0,Dec1
2022,South Alabama,69.0,Tarleton State,62.0,Dec14
2022,South Alabama,52.0,Tarleton State,65.0,Dec17
2022,South Alabama,84.0,Southern Illinois-Edwardsville,69.0,Dec21
2022,South Alabama,87.0,UT Arlington,89.0,Dec30
2022,South Alabama,82.0,Troy,63.0,Jan27
2022,South Alabama,68.0,Troy,77.0,Jan29
2022,South Alabama,52.0,Texas State,55.0,Feb23
2022,South Alabama,62.0,UT Arlington,52.0,Feb25
2022,South Alabama,70.0,Southeastern Louisiana,68.0,Mar16
2022,South Alabama,83.0,South Carolina Upstate,79.0,Mar21
2022,South Carolina,78.0,South Carolina Upstate,60.0,Nov9
2022,South Carolina,75.0,Western Kentucky,64.0,Nov14
2022,South Carolina,66.0,UAB,63.0,Nov18
2022,South Carolina,85.0,Wofford,74.0,Nov23
2022,South Carolina,110.0,Allen,51.0,Dec14
2022,South Carolina,72.0,Vanderbilt,70.0,Jan8
2022,South Carolina,46.0,Tennessee,66.0,Jan11
2022,South Carolina,70.0,Vanderbilt,61.0,Jan26
2022,South Carolina,74.0,Texas A&M,63.0,Jan29
2022,South Carolina,57.0,Tennessee,81.0,Feb5
2022,South Carolina State,67.0,St. Andrews,53.0,Nov18
2022,South Carolina State,78.0,South Carolina Upstate,82.0,Nov23
2022,South Carolina State,79.0,The Citadel,91.0,Nov28
2022,South Carolina State,65.0,South Florida,64.0,Dec3
2022,South Carolina State,105.0,Carver College,46.0,Dec16
2022,South Carolina State,90.0,Tennessee State,88.0,Dec18
2022,South Carolina State,74.0,The Citadel,57.0,Dec20
2022,South Carolina State,102.0,Morris College,67.0,Jan18
2022,South Carolina Upstate,96.0,St. Andrews,43.0,Nov15
2022,South Carolina Upstate,73.0,Western Carolina,78.0,Dec4
2022,South Carolina Upstate,53.0,Wake Forest,79.0,Dec11
2022,South Carolina Upstate,52.0,Tennessee,96.0,Dec14
2022,South Carolina Upstate,78.0,Converse,38.0,Dec18
2022,South Carolina Upstate,76.0,UNC Asheville,73.0,Jan15
2022,South Carolina Upstate,91.0,Winthrop,95.0,Jan26
2022,South Carolina Upstate,56.0,UNC Asheville,83.0,Feb12
2022,South Carolina Upstate,59.0,Winthrop,89.0,Feb24
2022,South Dakota,71.0,Southern,68.0,Nov19
2022,South Dakota,83.0,Tennessee State,66.0,Nov21
2022,South Dakota,99.0,Presentation College,58.0,Nov23
2022,South Dakota,93.0,Waldorf,37.0,Dec3
2022,South Dakota,65.0,South Dakota State,84.0,Jan8
2022,South Dakota,90.0,St. Thomas,79.0,Jan22
2022,South Dakota,75.0,Western Illinois,72.0,Jan24
2022,South Dakota,79.0,South Dakota State,89.0,Feb5
2022,South Dakota,81.0,St. Thomas,60.0,Feb17
2022,South Dakota,78.0,Western Illinois,65.0,Feb19
2022,South Dakota,60.0,South Dakota State,83.0,Mar7
2022,South Dakota State,83.0,Stephen F. Austin,71.0,Nov14
2022,South Dakota State,99.0,Presentation College,62.0,Nov18
2022,South Dakota State,76.0,Washington,87.0,Nov23
2022,South Dakota State,112.0,Minnesota-Morris,47.0,Dec3
2022,South Dakota State,77.0,Washington State,74.0,Dec11
2022,South Dakota State,92.0,St. Thomas,77.0,Jan20
2022,South Dakota State,93.0,Western Illinois,75.0,Jan22
2022,South Dakota State,91.0,Western Illinois,66.0,Feb17
2022,South Dakota State,79.0,St. Thomas,60.0,Feb19
2022,South Florida,57.0,Wyoming,77.0,Dec25
2022,South Florida,54.0,Tulane,68.0,Jan8
2022,South Florida,65.0,Southern Methodist,77.0,Jan12
2022,South Florida,54.0,Southern Methodist,74.0,Jan26
2022,South Florida,45.0,Tulsa,76.0,Jan29
2022,South Florida,52.0,Temple,49.0,Feb7
2022,South Florida,69.0,Wichita State,73.0,Feb12
2022,South Florida,57.0,Tulane,76.0,Feb15
2022,South Florida,57.0,Tulsa,65.0,Feb19
2022,South Florida,47.0,Temple,75.0,Mar6
2022,Southeast Missouri State,79.0,Youngstown State,97.0,Nov13
2022,Southeast Missouri State,71.0,Missouri Baptist University,63.0,Nov22
2022,Southeast Missouri State,76.0,Webster,64.0,Dec4
2022,Southeast Missouri State,55.0,Southern Illinois,80.0,Dec15
2022,Southeast Missouri State,84.0,Tennessee State,95.0,Jan8
2022,Southeast Missouri State,85.0,Tennessee State,63.0,Jan20
2022,Southeast Missouri State,85.0,Southern Illinois-Edwardsville,77.0,Jan29
2022,Southeast Missouri State,63.0,Tennessee-Martin,84.0,Feb3
2022,Southeast Missouri State,76.0,Southern Illinois-Edwardsville,47.0,Feb7
2022,Southeast Missouri State,94.0,Tennessee Tech,98.0,Feb17
2022,Southeast Missouri State,76.0,Tennessee-Martin,69.0,Feb24
2022,Southeast Missouri State,79.0,Tennessee State,55.0,Mar3
2022,Southeastern Louisiana,67.0,Tulane,70.0,Nov9
2022,Southeastern Louisiana,128.0,Southeastern Baptist College,58.0,Nov12
2022,Southeastern Louisiana,77.0,Paul Quinn,60.0,Nov14
2022,Southeastern Louisiana,61.0,Southern Methodist,78.0,Nov18
2022,Southeastern Louisiana,121.0,Ecclesia,79.0,Nov22
2022,Southeastern Louisiana,77.0,Western Michigan,81.0,Nov28
2022,Southeastern Louisiana,72.0,Troy,68.0,Dec5
2022,Southeastern Louisiana,66.0,Southern,72.0,Dec11
2022,Southeastern Louisiana,77.0,Tougaloo,72.0,Jan12
2022,Southeastern Louisiana,71.0,Texas A&M-Corpus Christi,86.0,Jan27
2022,Southeastern Louisiana,83.0,Texas A&M-Corpus Christi,74.0,Feb17
2022,Southeastern Louisiana,65.0,Texas A&M-Corpus Christi,73.0,Mar12
2022,Southern,73.0,Tulane,70.0,Nov13
2022,Southern,109.0,Ecclesia,53.0,Nov23
2022,Southern,82.0,Tennessee State,80.0,Nov28
2022,Southern,86.0,Lindsey Wilson,68.0,Dec9
2022,Southern,63.0,Texas Southern,50.0,Jan3
2022,Southern,70.0,Texas Southern,58.0,Feb14
2022,Southern California,76.0,Temple,71.0,Nov13
2022,Southern California,98.0,Utah Tech,71.0,Nov22
2022,Southern California,93.0,Utah,73.0,Dec1
2022,Southern California,63.0,Washington State,61.0,Dec4
2022,Southern California,66.0,UC Irvine,61.0,Dec15
2022,Southern California,69.0,Stanford,75.0,Jan11
2022,Southern California,79.0,Utah,67.0,Jan22
2022,Southern California,61.0,Stanford,64.0,Jan27
2022,Southern California,67.0,UCLA,64.0,Feb12
2022,Southern California,79.0,Washington,69.0,Feb17
2022,Southern California,62.0,Washington State,60.0,Feb20
2022,Southern California,68.0,UCLA,75.0,Mar5
2022,Southern California,65.0,Washington,61.0,Mar10
2022,Southern California,59.0,UCLA,69.0,Mar11
2022,Southern Illinois,66.0,Southern Mississippi,41.0,Dec4
2022,Southern Illinois,65.0,Tulsa,69.0,Dec11
2022,Southern Illinois,75.0,Maryville (MO),55.0,Dec18
2022,Southern Illinois,63.0,Valparaiso,60.0,Jan8
2022,Southern Illinois,77.0,Valparaiso,55.0,Jan30
2022,Southern Illinois-Edwardsville,75.0,Knox,37.0,Nov15
2022,Southern Illinois-Edwardsville,69.0,Youngstown State,66.0,Nov20
2022,Southern Illinois-Edwardsville,73.0,St. Thomas,86.0,Nov21
2022,Southern Illinois-Edwardsville,84.0,William Woods,29.0,Dec19
2022,Southern Illinois-Edwardsville,76.0,Tennessee Tech,94.0,Jan20
2022,Southern Illinois-Edwardsville,70.0,Tennessee-Martin,76.0,Jan24
2022,Southern Illinois-Edwardsville,70.0,Tennessee State,75.0,Jan27
2022,Southern Illinois-Edwardsville,71.0,Tennessee-Martin,63.0,Feb10
2022,Southern Illinois-Edwardsville,61.0,Tennessee Tech,60.0,Feb12
2022,Southern Illinois-Edwardsville,65.0,Tennessee State,81.0,Feb17
2022,Southern Illinois-Edwardsville,62.0,Tennessee State,77.0,Mar2
2022,Southern Methodist,84.0,Vanderbilt,72.0,Dec4
2022,Southern Methodist,74.0,Tulsa,69.0,Dec29
2022,Southern Methodist,75.0,Tulane,66.0,Jan15
2022,Southern Methodist,69.0,Temple,61.0,Jan29
2022,Southern Methodist,57.0,Wichita State,72.0,Feb5
2022,Southern Methodist,57.0,Temple,64.0,Feb16
2022,Southern Methodist,75.0,Tulsa,61.0,Feb23
2022,Southern Methodist,74.0,Tulane,68.0,Mar6
2022,Southern Methodist,83.0,Tulsa,58.0,Mar11
2022,Southern Methodist,63.0,Washington State,75.0,Mar20
2022,Southern Mississippi,81.0,William Carey,67.0,Nov9
2022,Southern Mississippi,51.0,TCU,83.0,Nov15
2022,Southern Mississippi,80.0,UNC Wilmington,66.0,Nov24
2022,Southern Mississippi,56.0,UC San Diego,55.0,Nov25
2022,Southern Mississippi,74.0,UTSA,73.0,Jan6
2022,Southern Mississippi,54.0,UTEP,87.0,Jan8
2022,Southern Mississippi,100.0,Southeastern Baptist College,50.0,Jan19
2022,Southern Mississippi,63.0,UAB,84.0,Feb10
2022,Southern Mississippi,77.0,Western Kentucky,87.0,Feb14
2022,Southern Mississippi,79.0,UTSA,98.0,Feb17
2022,Southern Mississippi,70.0,UTEP,84.0,Feb19
2022,Southern Mississippi,68.0,UAB,81.0,Mar2
2022,Southern Mississippi,67.0,UTSA,64.0,Mar8
2022,Southern Utah,116.0,Bethesda University (CA),74.0,Nov9
2022,Southern Utah,76.0,Utah Tech,83.0,Nov12
2022,Southern Utah,88.0,Yale,85.0,Nov23
2022,Southern Utah,60.0,Utah Valley,56.0,Dec8
2022,Southern Utah,100.0,St. Katherine,61.0,Dec11
2022,Southern Utah,87.0,Utah Tech,59.0,Dec22
2022,Southern Utah,84.0,Weber State,92.0,Jan24
2022,Southern Utah,80.0,Weber State,70.0,Mar5
2022,Southern Utah,82.0,UTEP,69.0,Mar22
2022,St. Bonaventure,49.0,Virginia Tech,86.0,Dec17
2022,St. Bonaventure,73.0,Virginia Commonwealth,53.0,Jan14
2022,St. Bonaventure,51.0,Virginia Commonwealth,74.0,Mar1
2022,St. Bonaventure,52.0,Virginia,51.0,Mar22
2022,St. Bonaventure,77.0,Xavier,84.0,Mar29
2022,St. Francis (NY),58.0,Wisconsin,81.0,Nov9
2022,St. Francis (NY),73.0,St. Thomas,91.0,Nov13
2022,St. Francis (NY),70.0,St. John's (NY),76.0,Nov23
2022,St. Francis (NY),113.0,Medgar Evers,51.0,Dec14
2022,St. Francis (NY),76.0,Wagner,81.0,Jan15
2022,St. Francis (NY),69.0,Wagner,72.0,Jan30
2022,St. John's (NY),62.0,Villanova,73.0,Jan29
2022,St. John's (NY),69.0,Villanova,75.0,Feb8
2022,St. John's (NY),86.0,Xavier,73.0,Feb16
2022,St. John's (NY),81.0,Xavier,66.0,Mar2
2022,St. John's (NY),65.0,Villanova,66.0,Mar10
2022,St. Thomas,75.0,Youngstown State,79.0,Nov19
2022,St. Thomas,73.0,Crown (MN),53.0,Dec2
2022,St. Thomas,109.0,Northland,50.0,Dec14
2022,St. Thomas,97.0,North Central (MN),45.0,Dec29
2022,St. Thomas,89.0,Western Illinois,66.0,Jan1
2022,St. Thomas,52.0,Western Illinois,81.0,Jan29
2022,Stanford,62.0,Tarleton State,50.0,Nov9
2022,Stanford,74.0,Valparaiso,60.0,Nov17
2022,Stanford,53.0,Texas,60.0,Dec19
2022,Stanford,66.0,Wyoming,63.0,Dec22
2022,Stanford,62.0,Washington State,57.0,Jan13
2022,Stanford,64.0,Washington,67.0,Jan15
2022,Stanford,43.0,UCLA,66.0,Jan29
2022,Stanford,60.0,Washington State,66.0,Feb3
2022,Stanford,87.0,Washington,69.0,Feb6
2022,Stanford,70.0,UCLA,79.0,Feb8
2022,Stanford,56.0,Utah,60.0,Feb17
2022,Stephen F. Austin,82.0,Louisiana State-Alexandria,73.0,Nov9
2022,Stephen F. Austin,76.0,Mary Hardin-Baylor,63.0,Nov11
2022,Stephen F. Austin,90.0,Lincoln (CA),54.0,Dec1
2022,Stephen F. Austin,100.0,Wiley,76.0,Dec4
2022,Stephen F. Austin,71.0,Tarleton State,77.0,Jan8
2022,Stephen F. Austin,86.0,Texas-Rio Grande Valley,75.0,Jan11
2022,Stephen F. Austin,78.0,Utah Valley,59.0,Feb3
2022,Stephen F. Austin,81.0,Utah Tech,52.0,Feb5
2022,Stephen F. Austin,93.0,Texas-Rio Grande Valley,63.0,Mar5
2022,Stephen F. Austin,68.0,UNC Asheville,80.0,Mar19
2022,Stetson,74.0,Florida Memorial,67.0,Nov9
2022,Stetson,104.0,Johnson (Fl),58.0,Dec13
2022,Stetson,97.0,Piedmont,53.0,Dec22
2022,Stetson,77.0,Point University,65.0,Dec30
2022,Stony Brook,85.0,Yale,81.0,Nov28
2022,Stony Brook,49.0,Wagner,78.0,Dec4
2022,Stony Brook,87.0,Farmingdale State,57.0,Dec29
2022,Stony Brook,65.0,Vermont,98.0,Jan12
2022,Stony Brook,67.0,Vermont,80.0,Jan26
2022,Syracuse,55.0,Virginia Commonwealth,67.0,Nov24
2022,Syracuse,53.0,Villanova,67.0,Dec7
2022,Syracuse,69.0,Virginia,74.0,Jan1
2022,Syracuse,74.0,Wake Forest,77.0,Jan8
2022,Syracuse,94.0,Wake Forest,72.0,Jan29
2022,Syracuse,59.0,Virginia Tech,71.0,Feb12
2022,Tarleton State,51.0,Wichita State,65.0,Nov16
2022,Tarleton State,69.0,Paul Quinn,42.0,Nov19
2022,Tarleton State,84.0,Dallas Christian,65.0,Dec7
2022,Tarleton State,81.0,Southwest Assemblies of God,75.0,Dec8
2022,Tarleton State,83.0,Utah Tech,69.0,Dec30
2022,Tarleton State,55.0,Utah Valley,77.0,Jan1
2022,Tarleton State,79.0,Texas-Rio Grande Valley,64.0,Jan29
2022,Tarleton State,56.0,Utah Valley,69.0,Feb16
2022,Tarleton State,75.0,Texas-Rio Grande Valley,62.0,Feb24
2022,TCU,76.0,Utah,62.0,Dec8
2022,TCU,68.0,Texas A&M,64.0,Dec11
2022,TCU,50.0,Texas,73.0,Jan25
2022,TCU,69.0,Texas Tech,82.0,Feb12
2022,TCU,77.0,West Virginia,67.0,Feb21
2022,TCU,66.0,Texas,75.0,Feb23
2022,TCU,69.0,Texas Tech,66.0,Feb26
2022,TCU,64.0,West Virginia,70.0,Mar5
2022,TCU,65.0,Texas,60.0,Mar10
2022,Temple,72.0,Vanderbilt,68.0,Dec7
2022,Temple,69.0,Tulsa,64.0,Jan12
2022,Temple,67.0,Tulsa,58.0,Feb5
2022,Temple,83.0,Tulane,92.0,Feb12
2022,Temple,75.0,Tulane,70.0,Feb27
2022,Temple,60.0,Tulane,69.0,Mar11
2022,Tennessee,90.0,Tennessee-Martin,62.0,Nov9
2022,Tennessee,53.0,Villanova,71.0,Nov20
2022,Tennessee,80.0,Tennessee Tech,69.0,Nov26
2022,Tennessee,52.0,Texas Tech,57.0,Dec7
2022,Tennessee,76.0,UNC Greensboro,36.0,Dec11
2022,Tennessee,68.0,Vanderbilt,60.0,Jan18
2022,Tennessee,51.0,Texas,52.0,Jan29
2022,Tennessee,90.0,Texas A&M,80.0,Feb1
2022,Tennessee,73.0,Vanderbilt,64.0,Feb12
2022,Tennessee,65.0,Texas A&M,50.0,Mar13
2022,Tennessee State,111.0,Fisk,56.0,Nov16
2022,Tennessee State,108.0,Campbellsville-Harrodsburg,66.0,Dec21
2022,Tennessee State,78.0,Tennessee-Martin,94.0,Jan6
2022,Tennessee State,80.0,Tennessee Tech,64.0,Jan17
2022,Tennessee State,69.0,Tennessee-Martin,61.0,Feb5
2022,Tennessee State,92.0,Tennessee Tech,56.0,Feb24
2022,Tennessee Tech,109.0,Oakwood,68.0,Nov14
2022,Tennessee Tech,55.0,UNC Asheville,61.0,Nov18
2022,Tennessee Tech,69.0,Western Carolina,74.0,Dec8
2022,Tennessee Tech,72.0,Troy,75.0,Dec11
2022,Tennessee Tech,117.0,Montreat,60.0,Dec16
2022,Tennessee Tech,63.0,Wright State,72.0,Dec18
2022,Tennessee Tech,76.0,Tennessee-Martin,70.0,Jan15
2022,Tennessee Tech,88.0,Tennessee-Martin,75.0,Feb26
2022,Tennessee-Martin,94.0,Miami-Hamilton,66.0,Nov13
2022,Tennessee-Martin,67.0,Troy,80.0,Nov20
2022,Tennessee-Martin,103.0,Carver College,43.0,Nov24
2022,Tennessee-Martin,66.0,Western Kentucky,81.0,Nov27
2022,Tennessee-Martin,64.0,Western Illinois,81.0,Dec4
2022,Tennessee-Martin,79.0,UNC Asheville,68.0,Dec14
2022,Texas,88.0,Texas-Rio Grande Valley,58.0,Dec3
2022,Texas,74.0,West Virginia,59.0,Jan1
2022,Texas,64.0,Texas Tech,77.0,Feb1
2022,Texas,55.0,Texas Tech,61.0,Feb19
2022,Texas,82.0,West Virginia,81.0,Feb26
2022,Texas,81.0,Virginia Tech,73.0,Mar18
2022,Texas A&M,86.0,Texas A&M-Corpus Christi,65.0,Nov14
2022,Texas A&M,58.0,Wisconsin,69.0,Nov22
2022,Texas A&M,102.0,Dallas Christian,52.0,Dec27
2022,Texas A&M,67.0,Vanderbilt,72.0,Feb19
2022,Texas A&M,67.0,Wake Forest,52.0,Mar23
2022,Texas A&M,72.0,Washington State,56.0,Mar29
2022,Texas A&M,72.0,Xavier,73.0,Mar31
2022,Texas A&M-Corpus Christi,102.0,Texas Lutheran,64.0,Nov9
2022,Texas A&M-Corpus Christi,77.0,UTSA,58.0,Nov21
2022,Texas A&M-Corpus Christi,88.0,St. Mary's (TX),73.0,Nov27
2022,Texas A&M-Corpus Christi,83.0,Texas-Rio Grande Valley,77.0,Dec1
2022,Texas A&M-Corpus Christi,111.0,Southwestern (TX),60.0,Dec4
2022,Texas A&M-Corpus Christi,75.0,Texas-Rio Grande Valley,69.0,Dec8
2022,Texas A&M-Corpus Christi,101.0,Sul Ross State,49.0,Dec31
2022,Texas A&M-Corpus Christi,67.0,Texas Southern,76.0,Mar15
2022,Texas Southern,65.0,Washington,72.0,Nov15
2022,Texas Southern,70.0,Texas-Rio Grande Valley,60.0,Dec14
2022,Texas State,60.0,Vanderbilt,79.0,Nov14
2022,Texas State,85.0,Utah Tech,65.0,Nov19
2022,Texas State,92.0,LeTourneau,47.0,Nov24
2022,Texas State,101.0,Southwestern (TX),54.0,Dec12
2022,Texas State,75.0,Paul Quinn,36.0,Dec18
2022,Texas State,63.0,Troy,78.0,Dec30
2022,Texas State,58.0,UT Arlington,70.0,Jan27
2022,Texas State,58.0,UT Arlington,53.0,Jan29
2022,Texas State,66.0,Troy,61.0,Feb25
2022,Texas Tech,78.0,West Virginia,65.0,Jan22
2022,Texas Tech,60.0,West Virginia,53.0,Feb5
2022,Texas-Rio Grande Valley,74.0,Texas A&M-International,59.0,Nov9
2022,Texas-Rio Grande Valley,85.0,Paul Quinn,68.0,Nov16
2022,Texas-Rio Grande Valley,68.0,UTSA,50.0,Dec17
2022,Texas-Rio Grande Valley,56.0,Utah Valley,66.0,Jan20
2022,Texas-Rio Grande Valley,74.0,Utah Tech,85.0,Jan22
2022,The Citadel,108.0,Morris College,67.0,Nov12
2022,The Citadel,102.0,Carver College,49.0,Nov18
2022,The Citadel,58.0,UNC Asheville,65.0,Dec1
2022,The Citadel,102.0,St. Andrews,62.0,Dec16
2022,The Citadel,90.0,Western Carolina,94.0,Jan5
2022,The Citadel,74.0,UNC Greensboro,69.0,Jan13
2022,The Citadel,85.0,Virginia Military Institute,90.0,Jan15
2022,The Citadel,77.0,Wofford,89.0,Jan19
2022,The Citadel,68.0,Western Carolina,66.0,Jan26
2022,The Citadel,66.0,UNC Greensboro,86.0,Feb10
2022,The Citadel,83.0,Virginia Military Institute,79.0,Feb12
2022,The Citadel,58.0,Wofford,65.0,Feb16
2022,Toledo,69.0,Valparaiso,61.0,Nov9
2022,Toledo,68.0,Tulane,67.0,Nov23
2022,Toledo,106.0,Northwestern Ohio,36.0,Nov29
2022,Toledo,83.0,Western Michigan,56.0,Dec29
2022,Toledo,92.0,Western Michigan,50.0,Feb22
2022,Towson,74.0,UNC Greensboro,64.0,Dec14
2022,Towson,91.0,William & Mary,69.0,Jan17
2022,Towson,77.0,UNC Wilmington,81.0,Jan22
2022,Towson,75.0,William & Mary,60.0,Feb10
2022,Towson,79.0,UNC Wilmington,55.0,Feb17
2022,Towson,64.0,Wake Forest,74.0,Mar16
2022,Troy,104.0,Carver College,42.0,Nov9
2022,Troy,81.0,Rust,48.0,Dec1
2022,Troy,84.0,Arkansas Baptist,64.0,Dec18
2022,Troy,57.0,UT Arlington,62.0,Jan1
2022,Troy,59.0,UT Arlington,53.0,Feb23
2022,Tulane,64.0,Valparaiso,68.0,Nov24
2022,Tulane,68.0,Wichita State,67.0,Jan12
2022,Tulane,97.0,Tulsa,63.0,Jan26
2022,Tulane,67.0,Wichita State,66.0,Jan29
2022,Tulsa,58.0,Utah,72.0,Nov21
2022,Tulsa,48.0,Wichita State,58.0,Feb1
2022,Tulsa,62.0,Wichita State,72.0,Mar2
2022,Tulsa,73.0,Wichita State,67.0,Mar10
2022,UAB,102.0,UNC Asheville,77.0,Nov9
2022,UAB,98.0,Rhodes,61.0,Nov14
2022,UAB,103.0,Millsaps,29.0,Dec12
2022,UAB,59.0,West Virginia,65.0,Dec18
2022,UAB,75.0,UTEP,62.0,Dec30
2022,UAB,87.0,UTSA,59.0,Jan1
2022,UAB,68.0,Western Kentucky,65.0,Jan27
2022,UAB,68.0,UTSA,56.0,Feb24
2022,UAB,69.0,UTEP,66.0,Feb26
2022,UC Davis,72.0,Utah State,69.0,Nov9
2022,UC Davis,60.0,Academy of Art,79.0,Nov28
2022,UC Davis,81.0,UC Merced,40.0,Dec4
2022,UC Davis,78.0,UC San Diego,71.0,Jan8
2022,UC Davis,65.0,UC Riverside,60.0,Feb1
2022,UC Davis,69.0,UC Santa Barbara,76.0,Feb24
2022,UC Irvine,100.0,La Verne,41.0,Nov16
2022,UC Irvine,86.0,Bethesda University (CA),54.0,Dec3
2022,UC Irvine,68.0,UC Riverside,51.0,Jan8
2022,UC Irvine,53.0,UC Santa Barbara,52.0,Feb3
2022,UC Irvine,66.0,UC Riverside,56.0,Feb10
2022,UC Irvine,56.0,UC San Diego,50.0,Feb15
2022,UC Irvine,69.0,UC Santa Barbara,78.0,Mar10
2022,UC Riverside,72.0,La Sierra,54.0,Nov14
2022,UC Riverside,95.0,Bethesda University (CA),57.0,Nov20
2022,UC Riverside,52.0,UTEP,40.0,Nov22
2022,UC Riverside,59.0,UC San Diego,51.0,Jan6
2022,UC Riverside,62.0,UC San Diego,85.0,Feb12
2022,UC Riverside,90.0,UC Santa Barbara,97.0,Feb26
2022,UC San Diego,97.0,San Diego Christian,60.0,Nov16
2022,UC San Diego,93.0,Cal Tech,52.0,Dec18
2022,UC San Diego,85.0,UC Santa Barbara,83.0,Dec30
2022,UC San Diego,48.0,UC Santa Barbara,84.0,Feb5
2022,UC Santa Barbara,119.0,San Francisco State,65.0,Nov10
2022,UC Santa Barbara,65.0,Washington State,73.0,Nov15
2022,UC Santa Barbara,62.0,UT Arlington,70.0,Nov29
2022,UC Santa Barbara,87.0,Cal Lutheran,66.0,Dec5
2022,UCLA,86.0,Villanova,77.0,Nov12
2022,UCLA,63.0,Utah,58.0,Jan20
2022,UCLA,76.0,Washington State,56.0,Feb17
2022,UCLA,76.0,Washington,50.0,Feb19
2022,UCLA,77.0,Washington,66.0,Feb28
2022,UCLA,75.0,Washington State,65.0,Mar10
2022,UNC Asheville,101.0,Brevard,44.0,Nov11
2022,UNC Asheville,106.0,St. Andrews,36.0,Nov28
2022,UNC Asheville,73.0,Western Carolina,72.0,Dec11
2022,UNC Asheville,114.0,Milligan,54.0,Dec21
2022,UNC Asheville,80.0,Winthrop,86.0,Jan13
2022,UNC Asheville,79.0,Winthrop,84.0,Feb19
2022,UNC Greensboro,80.0,North Carolina Wesleyan,61.0,Nov24
2022,UNC Greensboro,54.0,Vermont,51.0,Nov27
2022,UNC Greensboro,72.0,Virginia Military Institute,56.0,Jan8
2022,UNC Greensboro,58.0,Wofford,54.0,Jan10
2022,UNC Greensboro,66.0,Wofford,85.0,Jan29
2022,UNC Greensboro,65.0,Virginia Military Institute,76.0,Feb2
2022,UNC Greensboro,68.0,Western Carolina,49.0,Feb7
2022,UNC Greensboro,73.0,Western Carolina,64.0,Feb23
2022,UNC Wilmington,77.0,Guilford,68.0,Nov12
2022,UNC Wilmington,85.0,Mount Olive,55.0,Dec15
2022,UNC Wilmington,92.0,William & Mary,70.0,Feb5
2022,UNC Wilmington,80.0,William & Mary,73.0,Feb14
2022,UNC Wilmington,93.0,Virginia Military Institute,78.0,Mar20
2022,UT Arlington,104.0,Mary Hardin-Baylor,75.0,Nov13
2022,UT Arlington,61.0,Utah State,80.0,Nov27
2022,UT Arlington,95.0,Howard Payne,46.0,Dec22
2022,Utah,68.0,Washington,74.0,Jan6
2022,Utah,61.0,Washington State,77.0,Jan8
2022,Utah,54.0,Washington State,71.0,Jan26
2022,Utah,73.0,Washington,77.0,Jan29
2022,Utah,70.0,Washington,82.0,Mar9
2022,Utah State,93.0,Carroll (MT),63.0,Nov29
2022,Utah State,95.0,Weber State,80.0,Dec15
2022,Utah State,69.0,Wyoming,71.0,Jan15
2022,Utah State,76.0,Wyoming,78.0,Feb8
2022,Utah Tech,70.0,Weber State,87.0,Nov27
2022,Utah Tech,99.0,Bethesda University (CA),61.0,Nov30
2022,Utah Tech,99.0,Bethesda University (CA),67.0,Dec1
2022,Utah Tech,97.0,St. Katherine,65.0,Dec4
2022,Utah Tech,114.0,SAGU Amer. Indian Coll.,49.0,Dec15
2022,Utah Tech,71.0,Utah Valley,79.0,Jan8
2022,Utah Tech,80.0,Utah Valley,75.0,Feb19
2022,Utah Valley,82.0,Antelope Valley,48.0,Nov12
2022,Utah Valley,62.0,Wyoming,74.0,Dec11
2022,Utah Valley,107.0,Bethesda University (CA),65.0,Dec17
2022,Utah Valley,68.0,Washington,52.0,Dec21
2022,UTEP,85.0,Western New Mexico,57.0,Nov9
2022,UTEP,88.0,Northern New Mexico,53.0,Nov16
2022,UTEP,69.0,UTSA,64.0,Jan20
2022,UTEP,59.0,UTSA,54.0,Jan23
2022,UTEP,80.0,Western Illinois,54.0,Mar19
2022,UTSA,97.0,Trinity (TX),66.0,Nov9
2022,UTSA,62.0,Texas A&M-Commerce,65.0,Nov15
2022,UTSA,75.0,St. Mary's (TX),65.0,Nov29
2022,UTSA,101.0,Dallas Christian,48.0,Jan3
2022,UTSA,65.0,Western Kentucky,71.0,Feb12
2022,Valparaiso,106.0,Trinity Christian,69.0,Nov27
2022,Valparaiso,71.0,Western Michigan,60.0,Dec5
2022,Valparaiso,101.0,East-West,58.0,Dec7
2022,Valparaiso,88.0,William & Mary,66.0,Dec22
2022,Vanderbilt,37.0,Virginia Commonwealth,48.0,Nov17
2022,Vanderbilt,77.0,Winthrop,63.0,Nov20
2022,Vanderbilt,73.0,Xavier,75.0,Mar22
2022,Vermont,81.0,WPI,48.0,Nov16
2022,Vermont,61.0,Yale,53.0,Nov19
